customer_id,orders_12m,spend_12m_eur,website_visits_90d,avg_discount_rate,return_rate,days_since_last_order,support_tickets_12m,avg_order_value_eur,mobile_share,newsletter_open_rate,loyalty_years
1673,17.0,877.09,41.0,0.245,0.026,4.0,2.0,52.27,0.311,0.187,1.23
1674,4.0,79.2,7.0,0.124,0.011,28.0,0.0,19.42,0.238,0.214,2.57
1675,13.0,553.93,55.0,0.235,0.071,13.0,3.0,42.13,0.234,0.151,1.95
1676,11.0,548.78,28.0,0.108,0.063,16.0,0.0,48.54,0.656,0.216,1.72
1677,5.0,75.79,7.0,0.305,0.033,30.0,0.0,15.12,0.215,0.153,1.48
1678,16.0,589.54,39.0,0.092,0.0,10.0,1.0,35.87,0.529,0.321,2.27
1679,1.0,0.0,9.0,0.208,0.037,41.0,1.0,0.0,0.262,0.256,0.47
1680,8.0,212.45,38.0,0.042,0.071,10.0,1.0,26.74,0.219,0.324,
1681,21.0,453.93,41.0,0.15,0.136,6.0,2.0,21.63,0.437,0.21,0.97
1682,15.0,470.55,44.0,0.105,0.069,5.0,3.0,30.83,0.306,0.239,2.84
1683,1.0,99.7,7.0,0.206,0.08,129.0,0.0,99.7,0.344,0.0,2.06
1684,4.0,14.44,13.0,0.13,0.034,46.0,0.0,3.82,0.372,0.361,2.08
1685,7.0,116.64,7.0,0.024,0.053,11.0,1.0,17.64,0.88,0.419,1.09
1686,8.0,54.1,33.0,0.072,0.095,8.0,1.0,7.17,0.773,0.219,0.72
1687,18.0,757.63,17.0,0.493,0.061,15.0,0.0,42.11,0.261,0.132,1.55
1688,11.0,791.96,36.0,0.311,0.046,18.0,2.0,75.34,0.914,0.254,0.77
1689,0.0,17.98,13.0,0.216,0.062,35.0,0.0,17.98,0.446,0.039,1.28
1690,4.0,99.13,6.0,0.191,0.054,52.0,2.0,23.91,0.279,0.262,1.45
1691,8.0,219.95,33.0,0.16,,7.0,2.0,26.95,0.398,0.114,1.63
1692,16.0,451.38,39.0,0.09,0.0,17.0,1.0,28.75,0.48,0.104,1.26
1693,5.0,115.58,4.0,0.125,0.053,39.0,0.0,24.98,0.546,0.213,1.22
1694,2.0,151.06,15.0,0.099,0.053,53.0,1.0,75.24,0.322,0.0,0.84
1695,24.0,1320.68,80.0,0.084,0.053,2.0,4.0,55.54,0.691,0.21,1.21
1696,8.0,540.35,28.0,0.141,0.034,6.0,2.0,64.92,0.69,0.065,2.57
1697,2.0,152.49,3.0,0.016,0.011,53.0,0.0,84.31,0.116,0.087,0.31
1698,6.0,507.04,27.0,0.134,0.019,5.0,1.0,81.53,0.507,0.215,2.44
1699,4.0,94.92,12.0,0.192,0.018,12.0,0.0,24.59,0.557,0.423,0.0
1700,27.0,2590.45,54.0,0.055,0.034,10.0,0.0,95.62,0.291,0.284,2.2
1701,3.0,87.13,10.0,0.261,0.039,0.0,1.0,24.94,0.379,0.293,0.92
1702,13.0,458.91,21.0,0.074,0.029,11.0,0.0,35.01,0.353,0.249,3.01
1703,11.0,499.46,12.0,0.075,0.03,26.0,0.0,43.77,0.068,0.185,1.22
1704,4.0,60.06,6.0,0.141,0.038,47.0,0.0,15.44,0.225,0.351,1.03
1705,3.0,84.97,0.0,0.113,0.0,109.0,1.0,31.99,0.524,0.0,0.96
1706,10.0,338.32,21.0,0.175,0.053,8.0,2.0,33.84,0.555,0.295,0.93
1707,33.0,1724.92,42.0,0.046,0.0,5.0,1.0,52.28,0.674,0.234,1.26
1708,4.0,102.09,0.0,0.175,0.046,23.0,1.0,23.07,0.193,0.059,0.19
1709,14.0,709.8,33.0,0.07,0.073,12.0,3.0,50.2,0.775,0.377,3.55
1710,3.0,614.57,48.0,,0.081,4.0,1.0,192.99,0.499,0.0,1.16
1711,4.0,134.39,13.0,0.074,0.055,39.0,0.0,31.97,0.475,0.324,0.71
1712,10.0,599.78,38.0,0.051,0.01,9.0,1.0,62.97,0.573,0.179,3.8
1713,11.0,474.06,26.0,0.018,0.057,14.0,1.0,42.92,0.473,0.299,0.0
1714,3.0,160.58,12.0,0.19,0.062,50.0,1.0,49.06,0.509,0.104,2.66
1715,12.0,549.06,27.0,0.001,0.044,13.0,1.0,47.61,0.076,0.282,0.77
1716,3.0,79.61,2.0,0.077,0.0,75.0,1.0,30.62,0.141,0.084,0.09
1717,17.0,671.55,41.0,0.411,0.078,17.0,1.0,38.64,0.449,0.124,2.86
1718,16.0,623.93,37.0,0.116,0.045,17.0,2.0,38.27,0.523,0.307,1.96
1719,5.0,0.0,0.0,0.274,0.047,58.0,1.0,0.0,0.278,0.112,0.98
1720,7.0,90.0,12.0,0.147,0.053,31.0,0.0,12.08,0.264,0.105,1.69
1721,21.0,1043.02,37.0,0.4,0.155,12.0,2.0,50.67,0.623,0.209,0.0
1722,27.0,1858.89,44.0,0.086,0.022,14.0,2.0,69.79,0.732,0.322,
1723,14.0,551.68,40.0,0.326,0.093,9.0,3.0,40.54,0.259,0.404,1.03
1724,7.0,570.3,33.0,0.054,0.001,24.0,0.0,77.88,0.423,0.354,1.72
1725,5.0,117.8,2.0,0.074,0.032,53.0,1.0,22.1,0.237,0.089,2.24
1726,14.0,699.81,33.0,0.019,0.051,15.0,2.0,48.31,0.51,0.441,2.49
1727,17.0,698.1,30.0,0.122,0.044,5.0,3.0,41.32,0.326,0.115,2.3
1728,2.0,81.05,16.0,0.071,0.033,26.0,2.0,40.33,0.294,0.312,0.42
1729,23.631557717673182,1385.6770437345529,35.0,0.116,0.041,22.0,2.0,36.31,0.358,0.167,2.33
1730,15.0,1392.56,71.0,0.061,0.042,10.0,1.0,94.31,0.679,0.293,3.15
1731,2.0,132.57,10.0,0.162,0.099,6.0,1.0,69.26,0.665,0.122,1.27
1732,3.0,217.26,11.0,0.176,0.063,26.0,0.0,81.97,0.712,0.053,2.15
1733,2.0,131.03,12.0,0.166,0.028,74.0,0.0,81.03,0.291,0.037,0.65
1734,41.0,2226.59,46.0,0.086,0.061,7.0,1.0,54.9,0.342,0.215,1.21
1735,7.0,347.11,26.0,0.085,0.037,12.0,2.0,51.24,0.271,0.389,1.61
1736,38.0,1478.29,53.0,0.061,0.054,2.0,3.0,39.06,0.207,0.24,2.39
1737,8.0,299.8,25.0,0.168,0.038,12.0,1.0,38.19,0.814,0.391,2.51
1738,18.0,654.89,21.0,0.027,0.019,17.0,2.0,36.14,0.78,0.281,2.74
1739,2.0,83.59,7.0,0.059,0.074,41.0,0.0,38.0,0.567,0.316,1.14
1740,15.0,694.66,34.0,0.092,,15.0,0.0,46.78,0.351,0.184,1.87
1741,2.0,132.05,2.0,0.061,0.058,133.0,0.0,82.56,0.17,0.0,1.4
1742,39.0,1881.39,57.0,0.035,0.049,9.0,3.0,48.65,0.36,0.315,2.49
1743,32.0,2032.98,49.0,0.036,0.015,6.0,1.0,62.91,0.373,0.407,2.05
1744,30.0,290.49,53.0,0.416,0.039,20.0,1.0,9.65,0.653,0.24,0.58
1745,1.0,155.3,1.0,0.125,0.027,28.0,0.0,126.28,0.382,0.181,0.48
1746,21.0,660.78,53.0,0.29,0.1,3.0,0.0,31.25,0.972,0.302,0.93
1747,21.0,620.94,49.0,0.453,0.11,7.0,2.0,29.24,0.5,0.242,0.97
1748,33.0,1878.12,77.0,0.081,0.034,7.0,3.0,56.12,0.442,0.464,2.38
1749,0.0,53.44,1.0,0.077,0.051,56.0,1.0,53.44,0.262,0.139,0.0
1750,4.0,88.63,10.0,0.255,0.055,23.0,1.0,21.95,0.541,0.447,0.5
1751,4.0,160.6,9.0,0.281,0.018,46.0,0.0,37.91,0.516,0.411,0.94
1752,0.0,34.93,2.0,0.126,0.034,136.0,0.0,34.93,0.118,0.14,0.91
1753,10.0,591.97,43.0,0.09,0.072,12.0,1.0,62.31,0.671,0.243,2.41
1754,2.0,28.31,4.0,0.093,0.0,124.0,0.0,12.94,0.722,0.173,0.0
1755,13.0,359.48,40.0,0.025,0.044,13.0,0.0,26.73,0.423,0.322,2.41
1756,17.0,554.62,30.0,0.094,0.039,17.0,1.0,32.56,0.569,0.19,1.28
1757,22.0,860.58,43.0,0.511,0.082,9.0,2.0,38.89,0.686,0.191,2.56
1758,10.0,516.56,19.0,0.139,0.009,13.0,1.0,51.74,0.204,0.009,2.62
1759,3.0,107.48,2.0,0.103,0.0,34.0,1.0,31.27,0.284,0.286,1.44
1760,17.0,416.99,34.0,0.15,0.061,4.0,0.0,24.21,0.134,0.274,1.53
1761,7.0,16.56,14.0,0.249,0.039,37.0,0.0,2.41,0.327,0.134,1.43
1762,1.0,130.54,5.0,0.277,0.066,130.0,0.0,109.14,0.569,0.0,1.07
1763,21.0,889.04,64.0,0.505,0.13,20.0,4.0,43.23,0.558,0.294,0.67
1764,2.0,65.98,4.0,0.149,0.033,27.0,1.0,43.16,0.573,0.075,0.0
1765,17.0,419.31,12.0,0.089,0.045,9.0,1.0,25.4,0.635,0.353,2.11
1766,23.0,761.37,25.0,0.458,0.042,12.0,0.0,32.89,0.485,0.301,0.44
1767,1.0,1.76,17.0,0.204,0.031,57.0,0.0,1.37,0.326,0.17,1.87
1768,4.0,80.91,0.0,0.185,0.072,42.0,0.0,20.12,0.232,0.222,0.69
1769,2.0,124.93,12.0,0.136,0.0,16.0,3.0,56.06,0.2,0.53,0.98
1770,1.0,114.25,2.0,0.074,0.036,64.0,1.0,77.46,0.433,0.112,0.0
1771,13.0,390.26,30.0,0.0,0.105,8.0,1.0,29.08,0.349,0.241,2.79
1772,4.0,107.75,2.0,0.233,0.053,44.0,1.0,27.76,0.517,0.062,0.29
1773,1.0,112.63,10.0,0.186,0.01,31.0,2.0,77.27,0.214,0.102,0.85
1774,3.0,60.87,10.0,0.427,0.019,58.0,0.0,21.69,0.46,0.239,1.12
1775,15.0,510.65,33.0,0.1,0.049,8.0,1.0,34.12,0.785,0.298,1.91
1776,1.0,94.7,15.0,0.199,0.028,47.0,1.0,92.36,0.682,0.214,0.67
1777,25.0,1835.43,61.0,0.073,0.0,4.0,1.0,72.71,0.158,0.056,1.89
1778,1.0,0.0,1.0,0.144,0.051,89.0,0.0,0.0,0.192,0.0,0.54
1779,29.0,2505.22,76.0,0.0,0.049,5.0,1.0,86.08,0.409,0.232,2.3
1780,3.0,54.27,12.0,0.149,0.06,0.0,0.0,16.48,0.51,0.169,1.78
1781,0.0,115.55,7.0,0.126,0.027,69.0,0.0,115.55,0.851,0.265,0.0
1782,14.0,973.72,26.0,0.086,0.021,12.0,0.0,72.11,0.536,0.078,2.37
1783,12.0,702.21,31.0,0.104,0.074,5.0,0.0,60.93,0.691,0.081,1.25
1784,4.0,121.08,1.0,0.028,0.084,22.0,0.0,28.47,0.866,0.337,1.8
1785,5.0,17.29,6.0,0.212,0.049,42.0,0.0,3.31,0.312,0.314,1.47
1786,16.0,756.52,46.0,0.436,0.03,15.0,3.0,46.76,0.675,0.202,2.17
1787,9.0,595.38,32.0,0.205,0.055,11.0,1.0,65.05,0.178,0.189,1.5
1788,23.0,1696.07,37.0,0.058,0.022,8.0,1.0,74.44,0.402,0.267,0.53
1789,14.0,620.15,18.0,0.09,0.101,10.0,2.0,43.38,0.342,0.286,1.69
1790,0.0,137.86,12.0,0.295,0.0,33.0,0.0,137.86,0.433,0.216,1.38
1791,13.0,1494.29,69.0,0.083,0.031,4.0,4.0,119.3,0.646,0.102,1.68
1792,7.0,738.46,35.0,0.077,0.081,5.0,2.0,109.39,0.124,0.011,1.53
1793,14.0,492.86,25.0,0.143,0.102,21.0,0.0,35.42,0.335,0.154,2.67
1794,12.0,620.82,56.0,0.482,0.062,7.0,3.0,52.55,0.696,0.129,1.51
1795,2.0,35.64,1.0,0.071,0.062,73.0,0.0,14.31,0.539,0.166,0.93
1796,30.0,828.72,45.0,0.416,0.086,9.0,2.0,27.86,0.655,0.349,0.49
1797,18.0,942.26,35.0,0.425,0.06,18.0,1.0,52.27,0.657,0.123,0.51
1798,21.0,618.09,28.0,0.146,0.04,6.0,2.0,29.64,0.476,0.164,1.48
1799,17.319645065106922,338.38277054400317,8.0,0.119,0.108,14.0,1.0,17.68,0.444,0.097,0.5
1800,12.0,481.96,56.0,0.319,0.075,7.0,2.0,40.56,0.385,0.0,2.34
1801,44.0,1734.63,63.0,0.056,0.065,2.0,0.0,39.49,0.343,0.347,1.85
1802,4.0,134.09,3.0,0.176,0.039,9.0,0.0,33.26,0.205,0.146,0.0
1803,1.0,75.37,5.0,0.107,0.091,105.0,0.0,59.12,0.794,0.0,0.0
1804,3.0,78.5,6.0,0.123,0.063,96.0,1.0,25.37,0.332,0.0,0.96
1805,7.0,498.14,8.0,0.101,0.038,14.0,2.0,72.89,0.738,0.196,1.53
1806,12.0,261.33,27.0,0.145,0.046,20.0,1.0,21.08,0.546,0.262,2.8
1807,9.0,350.62,27.0,0.057,0.026,0.0,2.0,37.09,0.743,0.177,4.06
1808,15.0,649.28,22.0,0.137,0.069,6.0,2.0,42.85,0.795,0.226,2.45
1809,0.0,58.94,4.0,0.144,0.036,41.0,0.0,58.94,0.173,0.225,1.42
1810,0.0,214.5,5.0,0.094,0.016,67.0,1.0,214.5,0.136,0.251,1.02
1811,2.0,64.3,6.0,0.136,0.01,104.0,1.0,29.79,0.382,0.043,0.6
1812,29.0,2179.83,53.0,0.067,0.043,0.0,0.0,75.58,0.383,0.268,2.18
1813,1.0,102.65,4.0,0.0,0.065,113.0,1.0,71.43,0.597,0.0,1.13
1814,18.0,1901.35,39.0,0.026,0.023,3.0,3.0,107.89,0.368,0.309,1.65
1815,16.0,776.49,42.0,0.156,0.029,12.0,1.0,48.95,0.447,0.214,3.43
1816,20.0,760.92,48.0,0.31,0.107,19.0,0.0,39.01,0.877,0.277,1.41
1817,2.0,133.1,3.0,0.141,0.066,40.0,2.0,62.62,0.533,0.248,0.59
1818,1.0,38.1,6.0,0.056,0.02,148.0,0.0,38.1,0.658,0.0,1.57
1819,9.0,527.42,26.0,0.104,0.046,23.0,2.0,56.39,0.818,0.217,0.95
1820,13.0,286.28,24.0,0.051,0.0,3.0,2.0,22.74,0.072,0.305,2.5
1821,36.0,1184.61,32.0,0.062,0.048,5.0,2.0,32.75,0.8,0.356,2.53
1822,10.0,808.23,29.0,0.118,0.065,17.0,1.0,79.52,0.631,0.225,1.57
1823,16.0,537.77,37.0,0.145,0.097,12.0,1.0,34.36,0.375,0.194,3.08
1824,11.0,597.52,20.0,0.176,0.076,1.0,1.0,56.38,0.178,0.293,1.28
1825,4.0,222.89,11.0,0.187,0.031,7.0,1.0,61.75,0.093,0.229,1.47
1826,15.0,372.72,29.0,0.041,0.096,3.0,2.0,25.38,0.722,0.34,0.82
1827,8.0,7.7,25.0,0.081,0.067,10.0,2.0,0.92,0.415,0.184,1.82
1828,12.0,606.94,35.0,0.0,0.069,14.0,1.0,52.62,0.371,0.128,2.05
1829,8.0,548.11,18.0,0.065,0.0,0.0,1.0,69.48,0.11,0.285,2.19
1830,1.0,148.26,3.0,0.0,0.032,47.0,0.0,120.3,0.517,0.216,1.77
1831,13.0,521.59,18.0,0.003,0.074,13.0,1.0,39.64,0.225,0.077,2.26
1832,37.0,1747.43,52.0,0.049,0.059,4.0,2.0,47.23,0.772,0.291,2.79
1833,11.0,254.08,22.0,0.041,0.012,18.0,1.0,22.53,0.517,0.196,1.16
1834,3.0,55.41,11.0,0.158,0.041,73.0,1.0,17.15,0.311,0.1,1.08
1835,3.0,113.73,0.0,0.229,0.022,25.0,2.0,36.95,0.666,0.242,1.76
1836,15.0,551.23,26.0,0.119,,9.0,0.0,36.36,0.388,0.097,1.63
1837,14.0,571.95,17.0,0.116,0.092,10.0,1.0,41.29,0.033,0.128,1.18
1838,6.0,264.08,16.0,0.059,0.066,20.0,0.0,46.07,0.506,0.197,2.31
1839,17.0,517.93,33.0,0.119,0.013,1.0,2.0,30.17,0.758,0.187,1.44
1840,17.0,551.72,28.0,0.0,0.08,13.0,1.0,32.67,0.371,0.363,1.48
1841,15.0,688.65,36.0,0.103,0.109,20.0,3.0,46.72,0.292,0.357,2.6
1842,9.0,309.21,35.0,0.144,0.088,17.0,2.0,33.88,0.272,0.06,2.21
1843,47.0,1491.65,55.0,0.044,0.035,3.0,2.0,32.04,0.69,0.386,3.6
1844,6.0,97.8,13.0,0.285,0.074,45.0,0.0,16.09,0.133,0.189,0.26
1845,21.0,1098.6,37.0,0.034,0.053,9.0,0.0,51.93,0.276,0.233,1.49
1846,13.0,956.43,36.0,0.311,0.011,17.0,0.0,76.46,0.383,0.226,1.96
1847,15.0,591.03,20.0,0.131,0.123,9.0,0.0,40.26,0.62,0.379,1.55
1848,4.0,173.59,13.0,0.361,0.013,39.0,1.0,43.87,0.189,0.345,1.17
1849,25.0,2613.1,45.0,0.104,0.017,5.0,3.0,104.84,0.153,0.103,1.57
1850,30.0,2302.69,34.0,0.0,0.053,4.0,1.0,77.17,0.245,0.219,2.97
1851,35.0,2172.8,77.0,0.019,0.009,10.0,3.0,62.58,0.447,0.265,0.66
1852,4.0,29.26,17.0,0.203,0.014,8.0,0.0,7.53,0.558,0.364,0.0
1853,17.0,194.26,37.0,0.116,0.015,1.0,1.0,11.61,0.276,0.034,2.58
1854,16.0,600.68,41.0,0.214,0.041,11.0,1.0,38.13,0.777,0.208,0.09
1855,3.0,90.57,6.0,0.016,0.0,19.0,0.0,30.43,0.406,0.378,0.63
1856,30.0,2424.21,43.0,0.064,0.039,5.0,1.0,81.27,0.131,0.174,1.96
1857,9.0,385.7,33.0,0.051,0.075,7.0,3.0,40.62,0.309,0.254,3.45
1858,18.0,617.09,47.0,0.307,0.091,0.0,1.0,34.07,0.567,0.227,0.28
1859,14.0,792.44,34.0,0.174,,15.0,0.0,55.21,0.482,0.045,1.98
1860,17.0,358.91,19.0,0.11,0.052,22.0,1.0,21.59,0.322,0.307,2.79
1861,1.0,125.5,5.0,0.249,0.041,35.0,1.0,125.5,0.241,0.214,1.33
1862,5.0,590.5,26.0,0.091,0.092,22.0,0.0,118.55,0.362,0.172,1.21
1863,12.0,552.44,14.0,0.005,0.029,20.0,2.0,46.66,0.66,0.107,1.2
1864,4.0,111.08,9.0,0.055,0.0,27.0,1.0,28.58,0.655,,1.52
1865,2.0,135.12,1.0,0.189,0.011,136.0,0.0,62.69,0.301,0.0,1.32
1866,19.0,493.42,31.0,0.374,0.07,8.0,1.0,25.38,0.837,0.402,1.74
1867,25.0,559.58,47.0,0.352,0.087,0.0,4.0,22.05,0.166,0.274,1.59
1868,9.0,581.21,35.0,0.053,0.009,7.0,1.0,62.54,0.076,0.125,2.45
1869,11.0,647.82,27.0,0.103,0.045,8.0,2.0,58.46,0.093,0.151,2.05
1870,33.0,1549.62,66.0,0.049,0.025,2.0,1.0,46.29,0.749,0.236,0.72
1871,0.0,69.87,3.0,0.145,0.059,94.0,0.0,69.87,0.573,0.276,0.83
1872,38.0,2163.4,26.0,0.082,0.027,6.0,0.0,56.68,0.365,0.251,2.38
1873,5.0,23.2,13.0,0.044,0.012,21.0,2.0,4.61,0.302,0.333,1.17
1874,16.0,227.91,34.0,0.398,0.186,10.0,0.0,14.5,0.795,0.236,1.97
1875,8.0,550.63,30.0,0.109,0.058,6.0,1.0,70.0,0.36,0.364,2.6
1876,3.0,181.55,5.0,0.179,0.048,49.0,1.0,56.18,0.305,0.367,1.51
1877,2.0,149.9,5.0,0.069,0.025,47.0,2.0,62.46,0.58,0.346,0.65
1878,2.0,5.55,1.0,0.117,0.058,102.0,0.0,3.01,0.212,0.349,0.0
1879,7.0,664.36,28.0,0.114,0.032,18.0,1.0,97.84,0.493,0.197,0.95
1880,41.0,2029.14,60.0,0.069,0.037,4.0,0.0,49.91,0.623,0.158,2.43
1881,10.0,623.75,44.0,0.082,0.067,9.0,1.0,59.52,0.404,0.203,2.88
1882,1.0,106.8,7.0,0.12,0.034,47.0,2.0,106.8,0.643,0.0,0.95
1883,25.0,1538.59,59.0,0.0,0.047,11.0,2.0,61.18,0.3,0.412,2.81
1884,15.0,548.15,19.0,0.12,0.03,10.0,1.0,36.74,0.081,0.157,
1885,6.0,52.78,9.0,0.278,0.004,28.0,1.0,8.76,0.199,0.398,0.01
1886,20.0,1852.16,27.0,0.029,0.019,0.0,4.0,91.29,0.044,0.206,1.44
1887,30.0,2054.37,47.0,0.044,0.04,5.0,2.0,67.65,0.305,0.236,2.36
1888,1.0,122.44,7.0,0.285,0.052,52.0,0.0,92.43,0.634,0.231,1.69
1889,0.0,84.67,15.0,0.296,0.003,10.0,0.0,84.67,0.22,0.245,0.59
1890,18.0,397.54,19.0,0.387,0.056,19.0,2.0,22.06,0.267,0.061,1.85
1891,40.0,2114.96,78.0,0.067,0.019,15.0,3.0,53.25,0.902,0.53,2.51
1892,4.0,49.86,10.0,0.214,0.045,25.0,0.0,12.41,0.207,0.423,1.27
1893,24.0,723.66,42.0,0.435,0.075,8.0,2.0,30.01,0.545,0.107,0.43
1894,12.0,374.27,20.0,0.078,0.039,18.0,0.0,30.82,0.347,0.152,1.88
1895,14.0,779.31,55.0,0.389,0.127,6.0,1.0,55.25,0.461,0.299,1.72
1896,21.0,627.4,38.0,0.364,0.114,0.0,0.0,29.88,0.698,0.438,0.0
1897,4.0,156.98,7.0,0.096,0.0,49.0,2.0,41.06,0.364,0.211,1.05
1898,18.0,369.21,18.0,0.158,0.019,15.0,0.0,20.97,0.453,0.315,0.64
1899,14.0,613.3,31.0,0.341,0.066,8.0,1.0,43.06,0.662,0.277,1.34
1900,0.0,85.52,4.0,0.105,0.036,118.0,1.0,85.52,0.36,0.019,2.41
1901,24.0,1504.74,49.0,0.0,0.039,7.0,2.0,61.78,0.409,0.195,1.9
1902,32.0,1706.28,49.0,0.052,0.057,9.0,0.0,52.56,0.461,0.051,2.59
1903,2.0,139.45,1.0,0.136,0.025,94.0,1.0,68.22,0.491,0.191,0.36
1904,2.0,104.31,9.0,0.16,0.055,41.0,1.0,42.71,0.576,0.227,1.58
1905,53.0,1270.49,56.0,0.055,0.034,11.0,2.0,23.85,0.572,0.119,1.59
1906,30.0,1524.23,63.0,0.035,0.003,4.0,4.0,49.98,0.263,0.044,1.83
1907,15.0,428.57,23.0,0.107,0.019,8.0,0.0,29.38,0.405,0.21,1.76
1908,17.0,438.33,40.0,0.099,0.104,21.0,1.0,26.25,0.172,,2.61
1909,6.0,772.65,31.0,0.172,,14.0,0.0,120.72,0.513,0.18,2.58
1910,3.0,96.16,1.0,0.133,0.036,50.0,1.0,33.89,0.492,0.059,0.99
1911,13.0,407.06,27.0,0.169,0.024,13.0,1.0,30.36,0.209,0.277,2.66
1912,1.0,52.84,6.0,0.21,0.089,37.0,1.0,52.84,0.424,0.167,1.82
1913,38.0,2040.9,54.0,0.075,0.031,9.0,1.0,53.35,0.455,0.29,2.27
1914,21.0,816.75,41.0,0.386,0.14,6.0,1.0,39.52,0.274,0.135,0.64
1915,3.0,160.41,9.0,0.154,0.034,43.0,0.0,48.53,0.425,0.076,1.01
1916,28.0,423.53,58.0,0.451,0.072,19.0,1.0,14.92,0.476,0.447,0.34
1917,3.0,171.04,10.0,0.223,0.053,10.0,0.0,61.1,0.56,0.266,0.0
1918,2.0,145.28,0.0,0.21,0.063,0.0,0.0,75.67,0.381,0.263,1.01
1919,5.0,601.27,24.0,0.131,0.047,0.0,1.0,129.88,0.479,0.198,3.32
1920,6.0,498.25,23.0,0.17,0.075,5.0,0.0,81.82,0.227,,0.71
1921,18.0,480.33,52.0,0.333,0.097,6.0,3.0,26.92,0.184,0.319,1.1
1922,11.0,727.97,41.0,0.14,0.063,11.0,1.0,65.18,0.588,0.04,1.9
1923,2.0,141.9,10.0,0.052,0.093,38.0,0.0,59.38,0.329,0.231,1.08
1924,4.0,183.64,15.0,0.202,0.025,45.0,0.0,50.4,0.757,0.212,0.0
1925,23.0,1648.43,53.0,0.028,0.019,2.0,2.0,70.86,0.701,0.163,2.95
1926,6.0,430.87,25.0,0.168,0.072,11.0,2.0,69.51,0.416,0.25,1.37
1927,34.0,1845.82,56.0,0.029,0.01,12.0,4.0,55.01,0.356,0.201,
1928,2.0,99.87,5.0,0.213,0.042,26.0,0.0,46.24,0.696,0.323,0.0
1929,16.0,602.83,21.0,0.123,0.035,4.0,1.0,37.98,0.272,0.337,1.47
1930,11.0,487.36,30.0,0.157,0.007,15.0,1.0,43.53,0.708,0.214,3.62
1931,1.0,0.0,2.0,0.264,0.008,0.0,0.0,0.0,0.419,0.339,1.7
1932,15.0,911.35,41.0,0.137,0.011,4.0,1.0,60.38,0.204,0.236,2.64
1933,23.0,396.69,37.0,0.167,0.061,4.0,3.0,17.35,0.444,0.445,1.6
1934,8.0,597.93,31.0,0.054,0.029,10.0,1.0,74.5,0.332,0.013,2.11
1935,16.0,507.95,25.0,0.028,0.029,16.0,1.0,30.97,0.663,0.084,1.95
1936,20.0,677.73,26.0,0.072,0.023,6.0,1.0,34.24,0.456,0.266,0.07
1937,15.0,449.2,29.0,0.076,0.059,16.0,0.0,28.98,0.408,0.333,1.78
1938,14.0,256.83,26.0,0.044,0.056,2.0,0.0,17.98,0.279,0.213,2.24
1939,21.0,399.49,34.0,0.301,0.083,15.0,3.0,18.73,0.404,0.0,0.01
1940,42.0,754.88,49.0,0.002,0.008,0.0,1.0,18.08,0.64,0.191,2.36
1941,10.0,156.86,29.0,0.073,0.074,0.0,0.0,15.78,0.441,0.123,1.49
1942,4.0,83.82,7.0,0.257,0.066,19.0,0.0,20.02,0.036,0.166,1.38
1943,4.0,196.6,3.0,0.094,0.048,11.0,1.0,46.46,0.638,0.003,1.38
1944,23.0,1818.58,54.0,0.0,0.007,6.0,0.0,77.91,0.226,0.322,2.3
1945,16.0,443.54,21.0,0.059,0.072,8.0,0.0,27.9,0.455,0.168,1.97
1946,29.0,2292.74,53.0,0.012,0.046,5.0,1.0,80.41,0.302,0.211,1.56
1947,1.0,137.8,5.0,0.085,0.0,52.0,0.0,110.26,0.301,0.172,0.0
1948,2.0,68.95,13.0,0.142,0.0,25.0,1.0,28.15,0.284,0.093,0.0
1949,20.0,566.18,62.0,0.28,0.145,10.0,2.0,28.97,0.553,0.242,2.26
1950,33.0,2188.78,67.0,0.058,0.065,4.0,2.0,66.16,0.493,,2.25
1951,2.0,138.94,0.0,0.099,0.02,41.0,1.0,61.04,0.061,0.213,0.0
1952,2.0,72.31,4.0,0.093,0.006,175.0,0.0,42.68,0.091,0.091,0.74
1953,16.0,593.51,43.0,0.465,0.09,13.0,0.0,36.98,0.723,0.151,0.55
1954,13.0,594.45,17.0,0.064,0.046,10.0,1.0,47.43,0.534,0.017,2.63
1955,18.0,483.01,16.0,0.108,0.031,8.0,0.0,26.71,0.647,0.0,1.18
1956,4.0,102.27,9.0,0.099,0.049,33.0,1.0,23.63,0.44,0.207,1.61
1957,8.0,324.88,25.0,0.088,0.05,9.0,1.0,38.44,0.844,0.07,1.96
1958,39.0,2134.97,56.0,0.076,0.01,8.0,2.0,55.23,0.683,0.304,2.11
1959,3.0,151.28,8.0,0.211,0.018,30.0,2.0,47.99,0.242,0.391,0.15
1960,24.0,1686.6,63.0,0.08,0.025,8.0,2.0,69.07,0.172,0.295,2.21
1961,0.0,91.36,4.0,0.029,0.02,167.0,1.0,91.36,0.287,0.118,0.89
1962,25.0,1684.15,51.0,0.038,0.021,9.0,0.0,66.67,0.802,0.419,2.08
1963,4.0,151.39,9.0,0.218,0.044,52.0,0.0,38.51,0.438,0.089,0.69
1964,6.0,153.97,9.0,0.058,0.041,40.0,2.0,26.35,0.241,0.222,0.0
1965,5.0,64.86,3.0,0.067,0.066,23.0,1.0,13.43,0.584,0.119,1.11
1966,12.0,713.02,33.0,0.119,0.008,0.0,4.0,57.58,0.677,0.228,1.92
1967,0.0,164.41,5.0,0.184,0.0,11.0,0.0,164.41,0.769,0.334,0.89
