record_id;machine_type;shift;operator_level;maintenance_done_recently;temperature_c;pressure_bar;vibration_mm_s;current_a;runtime_hours;humidity_pct;production_rate_units_h;defect_count_last_hour;days_since_maintenance;machine_status
100406;Conveyor;Night;Intermediate;No;63.47;4.8;3.07 mm/s;16.09;675.4;49.9;119.2 u/h;1;19;OK
100643;CNC;Night;Mid;No;70.94;6.67;1.23;13.05;1016,7;40.5;108.1;1;57;FAILURE
101280;Compressor;Afternoon;Mid;No;93.93;6.79;5,47;27.82;986.8;58.1;91.7;3;22;FAILURE
101710;CNC;Afternoon;Intermediate;1;65.2;8.34;1.55;19.16;772.8;45.3;90.0;2;68;OK
100699;Compressor;Afternoon;intermediate;No;72.18;7.88;1.4;32.51 A;760.0;52.6;78.4;1;36;OK
100357;Compressor;Morning;intermediate;N;81.5;9.15;2.95;25.65;863.2;33.8;62.2;3;48;FAILURE
101891;CNC;Afternoon;intermediate;N;56.51;6.76;6.0;23.63;426.4;45.3;94.7;2;9;WARNING
100488;CNC;Afternoon;junior;No;62.37;5.69;4,97;17.32;894.0;34.8;62.7;0;105;FAILURE
100803;Conveyor;AFT;Intermediate;No;50.15;5.95;1.73;15.63;364.5;34.9;120.0;1;62;OK
101719;Compressor;Night;intermediate;no;91.15;7.53 bar;2.48;19.75;243.8;35.6;79.0;7;41;OK
102436;Conveyor;Morning;junior;N;41.66;;3.12;19.45;483.7;68.4;99.3;0;29;OK
101271;Conveyor;Afternoon;intermediate;No;46.3 C;6.34;2.29;19.49;843.2;28.8;158.5;1;52;OK
101978;Conveyor;Morning;Sr;no;62.64;5.5;0.84;11.35;1307.2;21.8;97.8;1;50;WARNING
101627;Pump;Afternoon;Junior;yes;60.33;8.58;6.24;17.79;464.6;70.9;81.5;0;18;OK
102393;Pump;Night;Sr;N;93.72;7.91;1.82;21.34;161.0;63.7;127.6;3;34;OK
101992;Compressor;Afternoon;Intermediate;Y;76.7;6.88;7.91;26.41 A;1126.8;48.7;110.1;4;48;FAILURE
101645;CNC;Night;Mid;no;78.66;6.0;0,09;17.09;243.2;59.8;138.5;1;61;OK
100292;CNC;night;Intermediate;yes;67.93 C;6.26;2,21;20.08;218.9;76.6;103.0;1;116;OK
100877;Pump;Night;Intermediate;0;87,79;7.97;2.78;23.81;827,8;61.9;95.3;5;116;FAILURE
100253;Pump;N;Senior;No;96,04;5,45;6.85;24.41;183.2;52.9;69.6;4;57;OK
101082;Conveyor;M;Intermediate;No;47.56 C;5.76;2.05 mm/s;12.41;1501.4;47,3;86.3;1;114;FAILURE
100649;Compressor;Night;Junior;yes;85.65;?;1.56;21.32;584.1;44.3;86.0;3;81;FAILURE
101164;CNC;Morning;Junior;No;79.73;7.75;1.39;16.78;708.0;47.8 %;73.7;1;37;OK
102007;Pump;Night;Mid;no;87.69;8.31;2.14;19.3;482.2;42.0;93.8;1;12;OK
101360;CNC;Afternoon;Jr;no;79.57;6.64;6.17;17.77;728.3;49,1;100.9;2;110;FAILURE
100572;Conveyor;Afternoon;Senior;No;35,93;6.63;6.72;22.01;533.5;35.1;132.4;1;76;WARNING
101838;Pump;MORNING;Senior;0;82.52 C;5.1;0.91;17.78;689.9;32.8;76.0;3;112;OK
101535;CNC;Afternoon;Junior;no;61.41;6.35;3.91;14.49;920.2;51.5 %;100.4;2;59;FAILURE
101283;Pump;night;Sr;Yes;76.19;7.74;4.04;21.2;443.8;49.7;49.9;1;4;OK
101103;Compressor;Afternoon;Intermediate;No;87,54;;6.72;24.27;997.6;26.1;76.5;5;58;FAILURE
100687;Pump;Afternoon;Intermediate;N;62.86;7.39;8.09;22.98;354.6;40,9;86.3;2;38;WARNING
100642;Conveyor;afternoon;Mid;No;56.7;3.95;4.91;17.08;1154.7;38.4;89.0;0;98;FAILURE
101890;Pump;Afternoon;Intermediate;Y;79.76;7,44;2.7;19.63;1581,7;61.6;80.5;4;72;FAILURE
101728;Conveyor;Night;Sr;Yes;60.9;6.12;1.59;19.39;677.8;29.4;118.9;0;92;OK
101007;Conveyor;Morning;Mid;yes;47.77;6.07;0.62;20.44;628.7;49.5;106.2;0;115;OK
102217;CNC;Morning;Junior;No;72,7;6.52;2.39;16.28;1305.0;56.6;98.3;1;117;FAILURE
101988;Compressor;Night;Mid;N;66.61;6.34;4.28;11,88;442.5;;77.3;0;3;WARNING
102044;Conveyor;MORNING;Sr;N;44.33;6.06;;7.1;1294.2;26.9;107.1;1;59;FAILURE
101093;CNC;Morning;Senior;No;69.15;6.61;4.07;15.55 A;609.3;53.5;124,5;1;39;OK
101937;Pump;Afternoon;Junior;Yes;70.13;8.74;0.7;;261.1;58.6;107,9;1;34;OK
100427;CNC;Morning;Senior;No;57.39;6.32;2.18;25.74;809,9;57.8;103.0;0;91;OK
102013;CNC;afternoon;Intermediate;0;67.94;5.59;2.24;14.49;554.2;28.0;151,6;2;106;OK
101768;CNC;Afternoon;Junior;No;65.49;6.7;2.48;12.89;281.7;51.1;134.8;3;32;OK
101674;CNC;Night;Intermediate;yes;75,15;5.34;1.68;23.59;237.0;61.5;105.9;3;54;OK
100265;Conveyor;Afternoon;Junior;no;52.18;5.47;4.68;12.56 A;1018.1;38.6;151.2;0;16;WARNING
102071;Conveyor;Morning;senior;Y;54.98;6.65;1.16 mm/s;10.01;611.8;47.0;;0;14;OK
100317;Pump;Morning;Junior;0;61.28;5.8;6.59;17.46;517.1;58.3;73.8;6;20;WARNING
102548;CNC;Afternoon;Intermediate;No;69.48;4.91;5.61;24.64;755.8;18.7;90.6;6;7;WARNING
101586;Conveyor;NIGHT;Intermediate;No;71.19;7.1;2.25;23.86;808.7;76.1;156.0;2;44;OK
100805;CNC;NIGHT;Junior;N;92.15;6.06;5.83;18.54;1110.7;57.0;116.3;4;12;FAILURE
102536;Compressor;AFT;Intermediate;N;86.46;8.45;1.08;N/A;218.8;31.1;81.6 u/h;1;94;OK
102271;Compressor;Afternoon;Junior;No;75.24;5.06;1.32;24.31;817.2;60.2;75.7;0;110;OK
101490;Pump;Morning;intermediate;Yes;70.8;4.87;0.51;16.2;576.6;50.9;56.0;1;95;OK
101850;Compressor;MORNING;intermediate;No;93.04;7.02;5.15;25.35;;54.5;97.6;7;81;FAILURE
102539;CNC;Morning;Junior;no;48.48;3,76;1.78 mm/s;11.48;764.1;32.0;103.8;0;17;OK
100813;Conveyor;AFT;junior;No;?;3.69;4.25;15.68;577.5;34.4;69.4;1;46;OK
101182;CNC;Night;Senior;no;75,87;7.05;3.31;7.01;657.5;33.3;107.4;4;101;FAILURE
100949;Conveyor;Morning;Senior;No;64.19;;4.47;13.4;?;61,3;94.5;0;57;FAILURE
100489;Compressor;A;Senior;no;85.72;7.57;2.8;16,4;286.0;36.9;N/A;2;74;WARNING
100542;Compressor;Morning;Intermediate;No;70.5;6.73;4.52;28.0;;28.8;105.3;3;34;FAILURE
101465;Compressor;morning;Intermediate;Yes;92.15;4.94 bar;1.03;18.55;649.3;45.5;100.1;3;24;OK
101444;CNC;Night;Intermediate;No;69.4;5,42;5.35;16.03;318.8;30.8;79.5;1;29;OK
101214;Pump;Morning;Senior;No;84.94;6.65;1.55;15.97;851.6;34.7;123.6;1;73;WARNING
101697;CNC;Afternoon;Senior;Yes;76.87;6,09;4.66;8.87;453.2;38,6;97.9;3;108;WARNING
100002;Pump;Afternoon;Junior;No;70.77;6.2;2.53;15.27;437.0 h;40.9;89.1;2;117;OK
101760;Conveyor;Night;Senior;No;68.64;5.42;4.99;12.13;1569.7;46.5;123,7;2;2;FAILURE
100695;Conveyor;AFT;Junior;No;50,67;4.11;8.49;15.62;202.5;34.7;127.3;4;91;OK
102179;CNC;morning;Intermediate;Yes;61.25;5.22;3.73;21.34;817.1;44.8;65.1;1;60;WARNING
101385;Conveyor;Afternoon;Intermediate;no;65.71;5.7;2.29;17.93;?;32.7;115.3;0;118;FAILURE
102173;Pump;Morning;intermediate;No;76.12;6.1;5,97;25.52;;50.4;75.6;2;40;FAILURE
100950;Pump;Night;Sr;N;102.2;8.41;2.51 mm/s;30.05 A;351.2;23.6;56.7;2;31;WARNING
100246;Conveyor;Afternoon;Intermediate;No;58.17;6.59;4,01;14.49;1266.3;23.0;105.3;0;82;FAILURE
101663;Compressor;Morning;junior;0;65.53;8.0;N/A;22.96;1508.1;56.1;73.2 u/h;1;21;FAILURE
102005;CNC;Afternoon;Intermediate;No;58.07;6.58;N/A;18.06;605.7;39.2;140.1;0;61;WARNING
101114;Conveyor;Night;Jr;N;63.43;6.09;2.52;13.38;949.3;52.0;104.4;1;10;OK
100543;Conveyor;Night;Senior;0;59,31;7.66;2.44;9.63;1438.6;47.7;117.5;1;118;FAILURE
102429;Compressor;Afternoon;junior;1;93.64;9.62;3.37;24.42;982,4;49.3;92.3;1;16;FAILURE
102092;Conveyor;MORNING;Intermediate;No;51.41;6.38;1.54;error;847.1;72.9;98.8;0;15;OK
101957;Compressor;Night;Senior;0;73.61;6.24;0.16;20.27;475.6;50.1;67.7;1;18;OK
102490;Compressor;Morning;Intermediate;;82.09 C;6.75;1.15;24.98;452.0;59.0;115.1;0;88;OK
102564;Pump;AFT;Intermediate;No;85.33;8.69;1.11;23.29;889,3;35.9;73.5;1;32;WARNING
100463;Conveyor;morning;Intermediate;0;66.5;6.32;1.56;15.69;793.2;37.5;124.4;4;111;WARNING
101558;Pump;Morning;Senior;N;93.1;8.81;0.15;25.53;1341.8;34.5;109.0;4;57;FAILURE
100072;Pump;A;Senior;Y;79.02;7.96;5.36;15.8;187.0;80.9;90.9;1;104;OK
101640;Compressor;Afternoon;Sr;Yes;89.89;8.0;2.0;28.5;1001.4;66.1;96.4;0;12;FAILURE
100517;Pump;morning;Senior;no;75.28;6.47;4.26;16.4;472.7;64.6;82.9;1;14;WARNING
100913;Conveyor;Night;Intermediate;No;65.72;4.61;7.47;20.15;894,3;56.3;117.3 u/h;3;15;FAILURE
100522;Pump;Morning;junior;no;93.82;5.32;;17.35;1793.6;25.3;87,5;0;25;FAILURE
100417;CNC;N;Intermediate;No;89.02;6.33;1,74;17,32;1102.4;51.2;98.4;2;108;FAILURE
100569;Pump;MORNING;Intermediate;no;63.24;6.71;6.43;23.96;359.7;45.3;85.8;1;5;WARNING
100584;Pump;Morning;Sr;No;80.81;5.25;3.98;15.85;;36.6;82.7;7;107;FAILURE
101653;CNC;morning;senior;No;;7.12;3.04;18.25;?;63.2;86.6;1;37;OK
101598;CNC;Night;junior;No;64.1;7.31;7.67;20.19;667.4;69.3;121.4;1;42;FAILURE
101737;Conveyor;morning;senior;No;54.28;5.16;6.4;22,93;458.7;44.8;129.2;2;107;OK
101423;Pump;Morning;Jr;No;58.07;7.47;2.67;18.95;324.1;62.6;76.0;0;102;OK
100168;Conveyor;Afternoon;Senior;No;58.3;3.97 bar;;19.24;413.6;;145.1;0;29;OK
101173;CNC;Afternoon;Sr;0;76.01;7.29;6.55 mm/s;22.34;935.0;42.9;142.2;1;105;FAILURE
101259;Pump;Night;Mid;Yes;88,98;6.53;2.25 mm/s;17.29;1792.7;50.1;94.0;1;115;FAILURE
100804;Compressor;Night;Junior;N;115.69;7.64;4.03;29.94;754.7;22.5;81.9;3;1;FAILURE
101376;CNC;Morning;Intermediate;No;80.7;6,22;8.14;21.74;687.5;56.2;134.2;3;19;FAILURE
100293;Conveyor;Afternoon;Junior;N;63.39;4.49;;15.7;1008.7 h;41.1;115.0;0;3;OK
101712;Pump;Night;Intermediate;0;83.22 C;8.93;5.83;20.56 A;;50.6;85.9;1;78;FAILURE
101775;Compressor;Afternoon;Intermediate;Yes;73.92;9.42;2.8;17.26;336.3 h;51.8;84.1;2;99;OK
100822;Compressor;Morning;Senior;No;79.3;9.63;4.14;23.53;286,8;39.7;68.9;1;117;WARNING
101696;Pump;A;junior;Yes;78.29;9.42;5.97;25.56;231.5;31.6;79.6;1;15;WARNING
101811;CNC;Afternoon;Junior;N;70.09;7.73;2.26;17.88;745.0;49.3;82.2;1;50;OK
100082;Pump;Night;Mid;Y;85.24;7.75;3.15;15.99;1754.4;47.9;97.7;4;86;FAILURE
101791;Compressor;Morning;Junior;No;72.03;7.22;1.19;23.82;973.4;28.3;89.3 u/h;0;71;WARNING
100566;Compressor;Afternoon;Intermediate;N;80.1;5.17;6.01 mm/s;23.14;1367.4;56.0;90.5;6;44;FAILURE
101060;Compressor;Morning;junior;no;72,98;6.56;3.21;26.97;1104,0;57.3;80,0;1;33;FAILURE
102235;Compressor;morning;Junior;no;61.84;6.98;5.05;26.5;726.2;48.2;67.5;2;17;FAILURE
101763;CNC;Afternoon;Intermediate;1;70.41;6.02;1.28;18.13;448.3 h;35,1;125.0;1;35;OK
100283;CNC;Afternoon;Mid;Yes;52.47;5.33;1.15;20.0;646.3;59.9;109.8;0;53;OK
101262;Pump;MORNING;Senior;No;65.97;7.74;4.15;22.11;499,1;42.9;97.5;0;13;OK
100935;Compressor;night;Mid;No;88.4;10.29;6.83;21.98;637.6;33.7 %;86.5;5;83;FAILURE
101496;Compressor;Morning;Intermediate;No;83.56;5.79;2.62;21.5 A;396.8;50.8;84.2;0;16;OK
100817;Conveyor;Afternoon;Junior;no;70,93;5.03;2.37;15.39;182.5;43.5;141.6;2;26;OK
101348;Pump;Morning;Intermediate;No;82.04;7.63;2.93;20.3;742.0;22.9;91.4;4;23;WARNING
101078;Pump;AFT;Intermediate;No;67.89;5.07 bar;2.58;11.58;;33.0;80.0;2;3;OK
101649;Conveyor;Morning;junior;N;63.26;5.62;3.59;23.92;222.1;51.9;116.6;2;107;OK
101664;CNC;N;intermediate;Yes;89.7;6.15;5.16;24.5;690.9;62.4;117.1;2;28;WARNING
101022;Compressor;Morning;Junior;No;71.42;6.66;3.91;20.04 A;196.0;43.5;83.1;0;91;OK
100278;Pump;Afternoon;Intermediate;No;71.66;6,1;2.66;26.61;414.1;31.8;133.0;2;9;OK
101436;Conveyor;Afternoon;Intermediate;0;52.28;6.39;0.78;9.6;1033.6;36.4;108.5;0;35;OK
101897;Compressor;Afternoon;Intermediate;N;95,49;10.29;5.07;18.77 A;290.3;41.9;90.3;7;65;FAILURE
102390;CNC;Morning;intermediate;No;59.79;6.6;2.09;20.06;1277.4;35.7;143.7;2;85;FAILURE
100426;Conveyor;Morning;Intermediate;Yes;63.35 C;5.06;0.96;11.65;592,3;56.8;130.9;1;39;OK
101900;CNC;Night;;no;73.47;7.73;6.68;11.3;628.7;56.5;133.1;1;88;FAILURE
102333;Conveyor;Night;intermediate;No;73.04;4.89;2.38;15.82;381.5;32.1;119,3;1;13;OK
101717;Pump;Night;Intermediate;No;69.74;7.8 bar;;28.58;;44.8;116.3;2;35;OK
101066;Conveyor;Afternoon;Sr;no;63.73;6,65;2.11;;537.3;29.7;106.2;1;19;OK
100401;Pump;Night;Intermediate;Yes;80.98;6.24;4.45;13.91;532.7;41.2;96.4;0;79;WARNING
101154;CNC;Night;Intermediate;No;77.94;9.05;0.79;16.87;813.8;34.4;104.1;2;8;WARNING
101940;CNC;AFT;Junior;no;61.01;7.07;1.18;16.9;421.1;39.8;88.1;0;81;OK
100967;Conveyor;night;intermediate;0;60.85;;0.73;13.3;578.3;25.1;97.6;0;43;OK
100746;Pump;Afternoon;Intermediate;0;69.67;9.26;1.74;25.84;450.2;59.7;104.3;0;93;OK
101153;CNC;Afternoon;Senior;No;;6.26;2.56;17.51;1206.4;32.5;101.6;2;94;FAILURE
101747;Compressor;Night;Senior;No;90.95;8.39;7.68;14.47;1301,3;17.8;70,7;4;61;FAILURE
100893;CNC;Night;Intermediate;Y;77.83;5.62;1.6;9.15;883.0;56.2;80.0;0;97;WARNING
102407;Compressor;night;senior;No;77.04;6.37;1.03;30.23;527.6;41.8;73.1;2;47;FAILURE
100141;Pump;MORNING;Intermediate;Yes;80.8;6.73;2.68;23.48;678.9;36.3;92.3;3;29;OK
102273;Compressor;Afternoon;Intermediate;No;94.61;5.0;3.31;21.51 A;496.8;37.2;91.7;3;117;FAILURE
101144;Conveyor;Afternoon;Mid;no;39.8;3.9;;12.63;241.7;33.7;;0;42;OK
102310;Conveyor;Morning;Intermediate;No;63.37;7.3;2.99 mm/s;20.34;400.9;50.7;131.7;2;106;OK
100808;CNC;Morning;senior;No;55.98;6.25;1.22;11.01;204.3;10.0;128.0;0;111;OK
100105;Compressor;Night;Junior;no;100,6;10.48;1,37;24,54;381.7;44.6;85.7;0;64;OK
100241;Conveyor;Night;junior;yes;54.3;6.36;3.47;19.13;554.3;35.3;110.4;0;105;OK
101449;Compressor;afternoon;Senior;N;91.5;7.42;4.8;32.25;877.4 h;49,0;103.3;0;54;FAILURE
101199;CNC;AFT;intermediate;No;57.04;5.69;2.88;25.22;N/A;58.7 %;117.6;2;57;FAILURE
101493;Compressor;Night;Senior;No;;6.65;4.19;28.63 A;394.6;47.3;96,0;1;107;WARNING
102347;Conveyor;Afternoon;Intermediate;Yes;57.26;5.57;0.74;21.0;1019.0;52.1;116.7;0;103;WARNING
101109;Conveyor;afternoon;intermediate;0;42.7;5.86;3.36;12.16;578.6;58.3;104.6;0;100;OK
100456;CNC;Afternoon;Junior;No;74.11;7.35;0.52;19.27;1250.2;40.1;99.7;0;50;FAILURE
102587;Pump;Morning;Intermediate;No;73.1;6.0;3.89;22.06;488.5;10.0;;3;10;OK
102484;Pump;Morning;Senior;No;72.14;7.92;3.65 mm/s;25.1;676.5;44,6;51.9;5;55;FAILURE
101705;Pump;M;Intermediate;No;;5,79;9.61;17,86;236.2;47.5;;2;84;WARNING
101506;Pump;Morning;intermediate;No;70.17;6.43;1.61;15.16;650.2;43.5;126.4;2;57;OK
102128;Pump;morning;Intermediate;Yes;51.12;7.43;2.05;19.39;853.8;29.2;91,2;0;57;WARNING
101874;Conveyor;Morning;intermediate;No;;error;1.57 mm/s;12.4;1368.8;61.6;133.4;0;109;FAILURE
100024;Conveyor;Night;Junior;no;71.56;5.22;1.29;15.17;496.7;38.6;143.6;0;51;OK
100386;Conveyor;morning;senior;No;50.44;6.65;4.1;13.77;655,2;27.3;112.2;3;74;OK
102446;Compressor;night;Intermediate;No;97.45;6.95;3.76;14.73;716.8;74.6;98.8;2;81;FAILURE
102194;CNC;night;Senior;yes;79.26;;1.35;15.61;759.5;42.8;93.1;2;53;OK
101313;Compressor;Night;Junior;no;91.84;6.95;1.85;25.25;148.0;50.2;;1;33;OK
102103;Conveyor;Morning;Sr;No;58,33;5.61;2.72;17.07;275.7;34.2;156.6;0;23;OK
101955;Conveyor;Morning;senior;No;60.32;6.92;7.19;15.8;378.7;32.5;86.6;2;28;OK
100521;Conveyor;Morning;Sr;Yes;55.27 C;5,04;5.81;18.2;1115.9;35.8;107.1;2;79;FAILURE
101189;CNC;Morning;Senior;yes;69.19;6.36;3.68;15.69;531.0 h;40.1;122.8;3;89;OK
100393;Compressor;Morning;intermediate;Yes;83.7;6.74;1.18;13.44;1122.0;48.8;119.2;2;62;WARNING
100524;Compressor;A;Senior;no;93.1;8.36;5.04;15.62;118.1;18.5;69.3;6;40;OK
100959;Pump;AFT;Junior;No;72.98;7.99;2.43;20.5;337.3;60.0;84.9;4;39;OK
102168;Pump;Afternoon;Senior;No;98.16;6.73;0.39;18.21;399.3;54.0;114.2;2;74;OK
101698;Compressor;Afternoon;Junior;yes;86.32;6.31;1.79;20.68;670.1;51.6;125.8;4;47;OK
101045;CNC;Morning;Junior;no;;6,97;1.31;20,08;289.0;30.4;118.6;1;37;OK
101092;Compressor;afternoon;Senior;No;97.96;8.38;;26.37;N/A;49.2;76.6;5;10;FAILURE
100486;Pump;Morning;Jr;yes;87.88;8.58;2.14;19.25;862.9;28.6;99.9;2;78;WARNING
101727;Pump;Morning;Intermediate;No;76.51 C;8.16;0.68;18.8;1151.6;38.4;82.3;1;57;FAILURE
102572;Compressor;Afternoon;junior;Yes;68.28;8,12;4.9;26,14;1017.8;22.8;79.0;2;30;FAILURE
100656;Pump;Night;Sr;yes;75.36;6.15;3.13;21.97;591.3;49.8;111.1;4;49;WARNING
101911;CNC;Afternoon;Senior;No;61.83;5.21;1.39;14.38;;41.4;120.7;1;80;OK
100097;Pump;Night;Senior;No;85,68;8.04;unknown;26.72;588.8;28.6;104.3;2;37;WARNING
102571;CNC;Night;Junior;No;73.29;7.55;0.71;16.86;158.6;31.1;104.9;3;113;OK
100837;Compressor;Morning;;No;error;7.2;2.88;18.89;782.5;62.5;101.1;3;12;WARNING
102136;Pump;Night;Senior;N;67.69;8.96;1.55 mm/s;22.47;1169.0;45.5;116.7;1;34;FAILURE
101751;Compressor;Morning;intermediate;no;63.73;7.66;1.65;28,99;765.1;24.5;106.2;1;102;WARNING
100423;CNC;Afternoon;Intermediate;no;62.99;5.42;1,82;13.69;1078,3;65.4;107.5;1;79;WARNING
101855;Conveyor;AFT;Junior;No;51.99 C;6.18;3.01;17.57;567.5;63.8;115.0;1;27;OK
100927;CNC;Morning;Junior;No;59.06;6.47;0.32;24.65;741.6;58.4;135.5;0;75;WARNING
101322;Pump;Night;Intermediate;no;75.04;5.88;3.35 mm/s;22.4;695.5;44.6;88.1;5;32;WARNING
101910;Conveyor;M;junior;0;unknown;5.73;6,81;21,38;1094.5;25.6;131.3;1;89;FAILURE
101486;CNC;night;intermediate;Yes;81.06;6.7;1.31;18.52;726.4;34.7;113.8;4;53;WARNING
101498;Compressor;Afternoon;junior;No;87.27;7.11;1.57;26.73;2076.6;56.4;89.8;0;4;FAILURE
101729;CNC;Night;Intermediate;N;76.89;5.6;3.59;18.24;735.1;34.7;94,1;3;17;WARNING
100094;Pump;Night;Intermediate;Yes;99.29;7.77;1.47;15,95;394.6;36.2;97.3;1;42;OK
100832;Compressor;Afternoon;intermediate;No;104.8;7.8;2,7;14.75;1450.0;43.0 %;88,8;9;53;FAILURE
101926;CNC;A;Senior;No;65.9;6.56;2.83;15.17;448.1;;114.8;1;118;WARNING
100377;Conveyor;afternoon;Senior;No;53.99;4.15;;18.29 A;434.2 h;48.9;96.6;1;26;OK
101684;CNC;Morning;Senior;No;77.01;7.68;unknown;16.56 A;687.5;47.6;;3;119;FAILURE
101632;Conveyor;morning;Intermediate;No;45.03;;2.68;18.02;718.5;33.0;109.2;0;40;OK
100863;Compressor;Morning;Junior;N;71.43;8.02;3.82;21.65;849.6;51.7;80.4;2;99;FAILURE
101829;Conveyor;Morning;Mid;No;49.62;5.4;2.65;11.42;642.9;42.4;111.7;0;48;OK
101593;Conveyor;afternoon;senior;No;62.68;6.38;1.36;12.35;839.6;61.0;61.4;1;82;OK
101528;Pump;Afternoon;Intermediate;Yes;;6.89;4.26;22.85;380.7;39.9;99.0 u/h;0;25;OK
102046;CNC;Night;Senior;N;89.14;6,13;1.18;22.74;491.4;22.2;142.2;2;92;WARNING
102288;Compressor;afternoon;Jr;0;86.78;8.02;5.42;25.11;578.0;45.4;65.4;4;109;FAILURE
102224;CNC;Night;Intermediate;No;70.84;7.44;5.62;15.27;446.7;46.1;121.2;2;15;WARNING
101157;CNC;Morning;intermediate;no;42,99;5.16;2.48;13.14;354.6;37.3;122.7;0;51;OK
100323;Pump;Morning;intermediate;no;73.14;7.46;1.92;26.39;402.6;45.1;101.0;3;45;OK
100994;CNC;morning;Intermediate;N;67.99;;1.03;25.83;576.7;71.6;109.5 u/h;2;90;OK
102309;Compressor;AFT;Intermediate;No;93.25;7.16;;34.51;1061.0;36.0;77.5;2;15;FAILURE
101975;CNC;NIGHT;Intermediate;no;74.69;8.05;3.53;15.55;355.4;51.9;103.1;1;103;WARNING
100337;CNC;Morning;Mid;No;61.82;5.69;2.34;18,07;483.6;33.5;142.1;1;72;OK
100044;Pump;Night;Intermediate;No;59.61;7.14;1.79;18.63;1042.6;59.3;99.4;0;42;WARNING
101366;Pump;MORNING;Intermediate;no;84.94;6.67;4.8;22.91;557.8;32,8;83.8;5;53;WARNING
102418;Pump;Afternoon;intermediate;Yes;75.39;6.84;1.12;21.67;1323.0;40.9;87.2;0;79;FAILURE
100132;Conveyor;morning;Senior;N;64.45;5.31;;error;229,8;28.5;135.5;0;56;OK
102305;Pump;Night;Intermediate;no;93.97;8.12;5.38;21.17;2241.7;27.6;107.9;2;118;FAILURE
100325;Conveyor;Morning;Intermediate;N;50.69;4.08;unknown;12.16;1002.5;33.3;134.1;1;84;OK
101318;CNC;Afternoon;Intermediate;No;70.53;4.65;0.48;13.95;752.6;71.3;91.9;2;80;OK
100286;Pump;Morning;senior;No;81.82;6.14;1.06;25.89;760.0;26.2;128.3;1;46;OK
101812;Pump;M;Senior;No;77.6;7.63;1,11;18.73;331.8;47.8;101.0;2;64;OK
100700;CNC;Morning;Junior;1;67.61;5.08;2.96;25.18;734.7;60.4;113,9;2;55;OK
100421;Compressor;Afternoon;intermediate;No;91.54;6.67;3.04;25.28;847.8;27.4;84.7;0;66;FAILURE
100498;Compressor;Afternoon;Senior;no;106.69;6.53;3,54;13.13;195,9;45.6 %;111.9;0;43;OK
100526;Pump;M;senior;No;81.07;8.0;4.25;20.86;200.7;38,4;111,2;5;96;OK
100868;Compressor;Morning;Jr;No;75.03;7.43;5.55;18.96;749.6;30.4 %;83.9;1;105;FAILURE
100957;Compressor;Afternoon;Intermediate;No;90.85;8.33 bar;1.38;14.08;1024.1;46,4;63.0;0;87;FAILURE
100907;Pump;Afternoon;Senior;Y;72.85;6.65;2.66;21.54;348.2;52.2;89,6;0;13;OK
101314;CNC;Afternoon;Senior;No;66.49;6.58;4.71 mm/s;19.81;409.2;55.2;92.2;3;4;OK
100985;CNC;Night;Junior;no;70.81;8.24;6.96;15.24;550.4;14.5;109.1;2;53;WARNING
101657;CNC;M;Junior;No;56.16;6.36;4.91;18.96;1073.6;45.3;111.9;2;74;FAILURE
101991;CNC;Morning;Intermediate;No;59.84;6.43;1.7;13.69;255.2;56.6;79.2;1;60;OK
100847;Pump;A;Intermediate;No;73.4;8,31;3.68;23.16;657.6;57.1;97.9;2;2;FAILURE
100479;Compressor;Afternoon;Senior;N;94,54;9.9;3.28;29.22;822.9;58.4;81.1;4;20;FAILURE
100074;CNC;afternoon;Senior;1;77.12;6.96;10.96;19.39;909.5;59.5;92.6;5;67;FAILURE
100302;CNC;Night;Intermediate;Yes;71.05;6.95;1,06;18.53;746.7;28.9;122.2;2;80;FAILURE
100034;Pump;AFT;Mid;no;82.86;7.01;1.51;17.23;607.3;31.8;82.2;4;4;OK
101411;Conveyor;morning;;no;57.82;7.0;1.4;16.07;949.4;N/A;111.1;1;12;WARNING
101750;Pump;N;Sr;yes;84.61;6.57;1,55;15.84;964.1;50.2;72.7;3;117;FAILURE
100763;CNC;Afternoon;intermediate;No;65.04;6,17;3.89;14.82;921.4;44.9;96.2;3;53;WARNING
101277;CNC;Morning;Senior;no;68.94;4.61;3.44;15.37;390.4;55.7;114.2;0;40;OK
100513;CNC;NIGHT;Senior;1;63.29;6.4;3.13;19.08;689.9;29.2;108.4;2;20;OK
102592;Conveyor;AFT;Intermediate;No;66.9;5.44 bar;1,92;11.54;1104.1;53.6;128.1;3;22;FAILURE
102371;Pump;afternoon;Intermediate;no;92.77;7.96;0.84;17.86;1053.2;61.2;105.7;3;31;WARNING
100454;CNC;night;Intermediate;0;72.92;6.43;5.3;17.96;480.4;46.8;97.5;5;14;WARNING
100433;Compressor;Morning;Intermediate;N;94.51;7.74 bar;13.42;26.6;1675.7;61.6;55.5;7;7;FAILURE
100093;Pump;Night;Senior;yes;109.02 C;7.29;4.3;26.04;823.2;33.1;83.4;2;6;FAILURE
102366;Compressor;Morning;senior;No;79.51;6.83;8.47;24.3;899.3;41.0;101.0;5;23;FAILURE
101919;Compressor;Night;junior;No;83.97;7.13 bar;5.1;8.52;753.7;40,7;106.7;0;106;FAILURE
100693;CNC;Afternoon;Intermediate;N;67.34;7.47;4.87;21.13;238.6;30.7;122.8;1;44;OK
